variant,tier_a_event_count,tier_b_event_count,tier_c_event_count,tier_a_recall,tier_b_recall,tier_c_recall,tier_a_snapshot_recall,tier_b_snapshot_recall,tier_c_snapshot_recall,tier_a_prearmed_recall,tier_b_prearmed_recall,ab_weighted_recall,reaction_median_ms,reaction_p95_ms,tier_a_reaction_p95_ms,tier_b_reaction_p95_ms,oversampling_median_ms,oversampling_p95_ms,oversampling_observed_count,oversampling_censored_dataset_end,oversampling_ended_by_next_event,oversampling_released_count,oversampling_horizon_hit_count,false_fast_time,fast_time_fraction,snapshot_count,fixed1s_snapshot_count,snapshot_reduction,mid_reconstruction_mae_bp,imbalance_reconstruction_mae,gates_passed,gate_count,pass,checks
asym-log_excess-price_heavy-clean_release-tau2600-g0.95,205,45,756,1.0,1.0,0.7420634920634921,1.0,0.9333333333333333,0.716931216931217,0.4878048780487805,0.7555555555555555,1.0,0.0,250.0,0.0,0.0,3500.0,15574.999999999975,250,0,60,187,3,0.11642605185643114,0.13080850882003148,11785,35105,0.6642928357783792,0.22336090128241298,0.1837558686734836,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-sqrt_excess-price_heavy-responsive-tau1900-g0.95,205,45,756,1.0,1.0,0.9457671957671958,1.0,0.9555555555555556,0.83994708994709,0.5170731707317073,0.9111111111111111,1.0,0.0,0.0,0.0,0.0,4875.0,26774.999999999993,250,0,69,171,10,0.22806647514455072,0.24128501128764626,15416,35105,0.5608602763139154,0.14109857133515846,0.15727722653799997,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": false, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-log_excess-price_heavy-balanced-tau1900-g1.2,205,45,756,1.0,1.0,0.7962962962962963,1.0,0.9111111111111111,0.7605820105820106,0.4975609756097561,0.8,1.0,0.0,0.0,0.0,0.0,3500.0,16799.99999999998,250,0,59,188,3,0.1361504054692898,0.1503571454005512,12722,35105,0.6376014812704742,0.1831476571645395,0.17845198308379645,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-sqrt_excess-balanced-responsive-tau1400-g0.55,205,45,756,1.0,1.0,0.8637566137566137,1.0,0.8888888888888888,0.7896825396825397,0.4682926829268293,0.8222222222222222,1.0,0.0,0.0,0.0,0.0,3000.0,11387.499999999996,250,0,51,196,3,0.12105167460634932,0.13528795960660595,12496,35105,0.64403931063951,0.18685476266797718,0.18183407234775364,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-sqrt_excess-confluence-responsive-tau1900-g0.75,205,45,756,1.0,1.0,0.9484126984126984,1.0,1.0,0.8518518518518519,0.5414634146341464,0.9111111111111111,1.0,0.0,0.0,0.0,0.0,5000.0,26774.999999999993,250,0,69,171,10,0.23747045347103532,0.25050740996588783,15721,35105,0.5521720552627831,0.1389670711466734,0.15602097670233847,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": false, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-sqrt_excess-price_heavy-responsive-tau1900-g1.2,205,45,756,1.0,1.0,0.9576719576719577,1.0,1.0,0.873015873015873,0.5804878048780487,0.9333333333333333,1.0,0.0,0.0,0.0,0.0,5250.0,29099.999999999967,250,0,74,163,13,0.27857012982290263,0.2910147487163418,16950,35105,0.5171627973223187,0.12936610472204177,0.149334955947618,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": false, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-sqrt_excess-price_heavy-fidelity-tau1400-g0.55,205,45,756,1.0,1.0,0.7843915343915344,1.0,0.8444444444444444,0.7103174603174603,0.45365853658536587,0.7777777777777778,1.0,0.0,0.0,0.0,0.0,2750.0,9387.499999999996,250,0,45,205,0,0.08553765591476054,0.10010753530505132,11242,35105,0.6797607178464606,0.23124735664528312,0.19116713066054233,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-log_excess-confluence-clean_release-tau1000-g1.2,205,45,756,1.0,1.0,0.7248677248677249,1.0,0.9333333333333333,0.6706349206349206,0.3902439024390244,0.6888888888888889,1.0,0.0,0.0,0.0,0.0,2000.0,6637.499999999995,250,0,35,215,0,0.06518055202007346,0.07920580548216409,11211,35105,0.6806437829369036,0.2240588393135086,0.19278960035890585,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-sqrt_excess-balanced-clean_release-tau1900-g0.55,205,45,756,1.0,1.0,0.7447089947089947,1.0,0.9333333333333333,0.7116402116402116,0.4682926829268293,0.7111111111111111,1.0,0.0,99.99999999999432,0.0,0.0,2750.0,10162.499999999987,250,0,49,199,2,0.09234517618822502,0.10683027225660345,11159,35105,0.682125053411195,0.23532744334460678,0.18967519726399582,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-log_excess-confluence-clean_release-tau1400-g0.55,205,45,756,1.0,1.0,0.544973544973545,1.0,0.8666666666666667,0.47619047619047616,0.23902439024390243,0.5555555555555556,1.0,0.0,250.0,0.0,0.0,1750.0,5250.0,250,0,26,224,0,0.04457616640605113,0.05800497083727985,9899,35105,0.7180173764421023,0.3250572485578456,0.19810218552291842,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": true, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-sqrt_excess-price_heavy-fidelity-tau2600-g0.95,205,45,756,1.0,1.0,0.9523809523809523,1.0,1.0,0.876984126984127,0.5902439024390244,0.9111111111111111,1.0,0.0,0.0,0.0,0.0,5750.0,30000.0,250,0,81,154,15,0.2706134768537038,0.28321665871427654,16375,35105,0.5335422304515026,0.13675484134517324,0.15135850979195614,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": false, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-log_excess-confluence-responsive-tau1400-g0.55,205,45,756,1.0,1.0,0.7301587301587301,1.0,0.8222222222222222,0.6177248677248677,0.2926829268292683,0.7555555555555555,1.0,0.0,237.49999999998295,0.0,0.0,2500.0,7000.0,250,0,39,211,0,0.06709334884904905,0.081555914797855,11184,35105,0.6814129041447088,0.24472590254968052,0.1909572958137598,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-log_excess-balanced-responsive-tau1400-g1.2,205,45,756,1.0,1.0,0.8835978835978836,1.0,0.8888888888888888,0.7896825396825397,0.4975609756097561,0.8888888888888888,1.0,0.0,0.0,0.0,0.0,3500.0,20849.999999999967,250,0,62,184,4,0.1821157132986654,0.19587805069114578,14385,35105,0.5902293120638086,0.15369857394292874,0.16813716647031002,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-log_excess-price_heavy-balanced-tau1900-g0.75,205,45,756,1.0,1.0,0.7063492063492064,1.0,0.9333333333333333,0.6388888888888888,0.4,0.6888888888888889,1.0,0.0,250.0,0.0,0.0,3000.0,9412.499999999987,250,0,49,201,0,0.0874068147932652,0.10188079960689081,11145,35105,0.6825238570004273,0.25215115868741644,0.1852247035790173,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-sqrt_excess-balanced-balanced-tau1900-g1.2,205,45,756,1.0,1.0,0.9391534391534392,1.0,1.0,0.8624338624338624,0.5756097560975609,0.9333333333333333,1.0,0.0,0.0,0.0,0.0,4750.0,27137.499999999996,250,0,67,174,9,0.25163824139059604,0.26446563499241554,16709,35105,0.5240279162512462,0.12909950989452257,0.15175215839180584,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": false, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-log_excess-price_heavy-clean_release-tau1000-g0.55,205,45,756,1.0,1.0,0.3558201058201058,0.9902439024390244,0.8,0.31216931216931215,0.24390243902439024,0.6222222222222222,1.0,0.0,0.0,0.0,0.0,1500.0,3750.0,250,0,18,232,0,0.03885232190261464,0.052001509767196745,9013,35105,0.7432559464463752,0.3748646889483233,0.19714670655500602,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": true, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-sqrt_excess-confluence-fidelity-tau1400-g0.75,205,45,756,1.0,1.0,0.9153439153439153,1.0,0.8888888888888888,0.8029100529100529,0.4878048780487805,0.9111111111111111,1.0,0.0,0.0,0.0,0.0,3250.0,16687.499999999978,250,0,61,186,3,0.16940252372813558,0.18332989125403257,14104,35105,0.5982338698191141,0.15698422554220456,0.17012869946051448,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-sqrt_excess-confluence-balanced-tau1900-g0.75,205,45,756,1.0,1.0,0.8809523809523809,1.0,0.9333333333333333,0.8161375661375662,0.5121951219512195,0.8666666666666667,1.0,0.0,0.0,0.0,0.0,3875.0,18274.999999999993,250,0,62,183,5,0.17324993636132224,0.1871327954194233,13909,35105,0.6037886340977069,0.16179567523618443,0.1706241966589528,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-log_excess-balanced-responsive-tau1900-g1.2,205,45,756,1.0,1.0,0.9113756613756614,1.0,0.9555555555555556,0.8055555555555556,0.5365853658536586,0.9111111111111111,1.0,0.0,0.0,0.0,0.0,5000.0,27274.999999999993,250,0,69,170,11,0.23632859376704607,0.2493964491984703,15667,35105,0.5537102976783934,0.14087407008293493,0.15886710410747776,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": false, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-log_excess-price_heavy-fidelity-tau1000-g0.75,205,45,756,1.0,1.0,0.6653439153439153,1.0,0.8,0.593915343915344,0.33170731707317075,0.7333333333333333,1.0,0.0,250.0,0.0,0.0,2000.0,5250.0,250,0,30,220,0,0.05617658823957235,0.07032524088620486,10281,35105,0.7071357356501923,0.27575015752330007,0.19422023047001952,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": true, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-log_excess-confluence-balanced-tau1000-g0.75,205,45,756,1.0,1.0,0.6706349206349206,0.9951219512195122,0.8444444444444444,0.6005291005291006,0.2634146341463415,0.6222222222222222,1.0,0.0,250.0,0.0,0.0,1875.0,5000.0,250,0,26,224,0,0.04979090148732681,0.06365235473831889,10440,35105,0.7026064663153397,0.26793660631614885,0.1976546561976377,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": true, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-sqrt_excess-balanced-fidelity-tau700-g0.95,205,45,756,1.0,1.0,0.8862433862433863,1.0,0.8888888888888888,0.7738095238095238,0.4146341463414634,0.8666666666666667,1.0,0.0,0.0,0.0,0.0,2250.0,7024.999999999992,250,0,36,213,1,0.10199643623404488,0.1158603892635612,13111,35105,0.6265204386839481,0.17638918177838947,0.17736566468216547,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-sqrt_excess-confluence-clean_release-tau1000-g0.75,205,45,756,1.0,1.0,0.7619047619047619,1.0,0.9333333333333333,0.701058201058201,0.4195121951219512,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,2000.0,6250.0,250,0,32,218,0,0.06568238845048911,0.07960461191149346,11028,35105,0.685856715567583,0.2286513669965452,0.191350822437381,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-log_excess-price_heavy-responsive-tau1000-g0.55,205,45,756,1.0,1.0,0.5582010582010583,1.0,0.8222222222222222,0.49867724867724866,0.25365853658536586,0.7111111111111111,1.0,0.0,250.0,0.0,0.0,2000.0,4750.0,250,0,29,221,0,0.05064184152150987,0.06466361389840407,9612,35105,0.7261928500213645,0.32334186461519043,0.19790521818584622,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": true, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-log_excess-balanced-balanced-tau1400-g0.55,205,45,756,1.0,1.0,0.6124338624338624,1.0,0.8666666666666667,0.5423280423280423,0.2634146341463415,0.6222222222222222,1.0,0.0,250.0,0.0,0.0,2250.0,5750.0,250,0,33,217,0,0.0532673915415106,0.06725585568904494,10240,35105,0.7083036604472297,0.2998349043352686,0.19559151639295363,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": true, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-log_excess-price_heavy-clean_release-tau700-g0.55,205,45,756,1.0,1.0,0.32671957671957674,0.9853658536585366,0.5777777777777777,0.24867724867724866,0.1951219512195122,0.6,1.0,0.0,0.0,0.0,0.0,1000.0,2250.0,250,0,10,240,0,0.030699298156296594,0.042544100157386106,8776,35105,0.7500071214926649,0.387701100908261,0.20070355282332525,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": true, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-log_excess-confluence-balanced-tau1000-g1.2,205,45,756,1.0,1.0,0.7764550264550265,1.0,0.9111111111111111,0.7103174603174603,0.4195121951219512,0.7333333333333333,1.0,0.0,0.0,0.0,0.0,2250.0,7774.999999999992,250,0,41,208,1,0.0875522746281683,0.10183094880322463,11962,35105,0.6592508189716564,0.1931677345198243,0.18686622592069355,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-sqrt_excess-balanced-clean_release-tau1000-g1.2,205,45,756,1.0,1.0,0.8650793650793651,1.0,0.9111111111111111,0.7791005291005291,0.43414634146341463,0.8888888888888888,1.0,0.0,0.0,0.0,0.0,2250.0,9637.499999999996,250,0,45,203,2,0.12122622640823302,0.13489627472065746,13395,35105,0.6184304230166643,0.16361057689280128,0.17575818634979573,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-sqrt_excess-balanced-balanced-tau700-g0.55,205,45,756,1.0,1.0,0.7023809523809523,1.0,0.8888888888888888,0.6164021164021164,0.3902439024390244,0.6222222222222222,1.0,0.0,250.0,0.0,0.0,1500.0,4000.0,250,0,19,231,0,0.04477981017491545,0.058197252508563654,9762,35105,0.7219199544224469,0.2914236186157286,0.1986287029954303,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": true, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-sqrt_excess-price_heavy-clean_release-tau1900-g1.2,205,45,756,1.0,1.0,0.8637566137566137,1.0,0.9555555555555556,0.8201058201058201,0.5073170731707317,0.8444444444444444,1.0,0.0,0.0,0.0,0.0,3000.0,16687.499999999978,250,0,58,188,4,0.15903123749954542,0.17301789643851614,13827,35105,0.6061244836917818,0.15973067956168735,0.17112324340681173,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-log_excess-balanced-fidelity-tau1400-g0.95,205,45,756,1.0,1.0,0.8148148148148148,1.0,0.8666666666666667,0.7433862433862434,0.44390243902439025,0.8,1.0,0.0,0.0,0.0,0.0,3000.0,12937.499999999978,250,0,54,193,3,0.1219462525910033,0.13629921876669113,12812,35105,0.6350377439111238,0.18018334722650922,0.1782969955619479,7,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": false}"
asym-sqrt_excess-balanced-responsive-tau1000-g0.95,205,45,756,1.0,1.0,0.9193121693121693,1.0,0.9111111111111111,0.798941798941799,0.4585365853658537,0.9333333333333333,1.0,0.0,0.0,0.0,0.0,2750.0,14274.99999999999,250,0,53,195,2,0.16679151969162515,0.18056673242225055,14556,35105,0.5853582110810426,0.15400101351911796,0.16826219479093443,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
asym-sqrt_excess-price_heavy-balanced-tau2600-g0.55,205,45,756,1.0,1.0,0.7870370370370371,1.0,0.9555555555555556,0.753968253968254,0.5073170731707317,0.7555555555555555,1.0,0.0,0.0,0.0,0.0,4375.0,16912.499999999985,250,0,65,181,4,0.13539401432779374,0.14963786951908217,12297,35105,0.6497080188007407,0.2156412879383317,0.17978850142812136,8,9,False,"{""ab_weighted_recall"": true, ""false_fast"": true, ""oversampling"": false, ""reaction"": true, ""reduction"": true, ""tier_a_recall"": true, ""tier_a_snapshot_recall"": true, ""tier_b_recall"": true, ""tier_b_snapshot_recall"": true}"
